scenario,probability,timestamp,price_eur_per_mwh
high,0.25,2026-01-06T10:00:00Z,93.8
high,0.25,2026-01-06T11:00:00Z,81.6
high,0.25,2026-01-06T12:00:00Z,77.1
high,0.25,2026-01-06T13:00:00Z,77.3
high,0.25,2026-01-06T14:00:00Z,81.7
high,0.25,2026-01-06T15:00:00Z,93.4
high,0.25,2026-01-06T16:00:00Z,114.2
high,0.25,2026-01-06T17:00:00Z,136.9
high,0.25,2026-01-06T18:00:00Z,147.1
high,0.25,2026-01-06T19:00:00Z,136.9
high,0.25,2026-01-06T20:00:00Z,114.2
high,0.25,2026-01-06T21:00:00Z,93.4
high,0.25,2026-01-06T22:00:00Z,81.7
high,0.25,2026-01-06T23:00:00Z,77.1
high,0.25,2026-01-07T00:00:00Z,62.9
high,0.25,2026-01-07T01:00:00Z,56.7
high,0.25,2026-01-07T02:00:00Z,51.6
high,0.25,2026-01-07T03:00:00Z,49.8
high,0.25,2026-01-07T04:00:00Z,52.9
high,0.25,2026-01-07T05:00:00Z,62.9
high,0.25,2026-01-07T06:00:00Z,81.7
high,0.25,2026-01-07T07:00:00Z,104.8
high,0.25,2026-01-07T08:00:00Z,117.6
high,0.25,2026-01-07T09:00:00Z,110.6
high,0.25,2026-01-07T10:00:00Z,93.8
high,0.25,2026-01-07T11:00:00Z,81.6
high,0.25,2026-01-07T12:00:00Z,77.1
high,0.25,2026-01-07T13:00:00Z,77.3
high,0.25,2026-01-07T14:00:00Z,81.7
high,0.25,2026-01-07T15:00:00Z,93.4
high,0.25,2026-01-07T16:00:00Z,114.2
high,0.25,2026-01-07T17:00:00Z,136.9
high,0.25,2026-01-07T18:00:00Z,147.1
high,0.25,2026-01-07T19:00:00Z,136.9
high,0.25,2026-01-07T20:00:00Z,114.2
high,0.25,2026-01-07T21:00:00Z,93.4
high,0.25,2026-01-07T22:00:00Z,81.7
high,0.25,2026-01-07T23:00:00Z,77.1
high,0.25,2026-01-08T00:00:00Z,62.9
high,0.25,2026-01-08T01:00:00Z,56.7
high,0.25,2026-01-08T02:00:00Z,51.6
high,0.25,2026-01-08T03:00:00Z,49.8
high,0.25,2026-01-08T04:00:00Z,52.9
high,0.25,2026-01-08T05:00:00Z,62.9
high,0.25,2026-01-08T06:00:00Z,81.7
high,0.25,2026-01-08T07:00:00Z,104.8
high,0.25,2026-01-08T08:00:00Z,117.6
high,0.25,2026-01-08T09:00:00Z,110.6
high,0.25,2026-01-08T10:00:00Z,93.8
high,0.25,2026-01-08T11:00:00Z,81.6
high,0.25,2026-01-08T12:00:00Z,77.1
high,0.25,2026-01-08T13:00:00Z,77.3
high,0.25,2026-01-08T14:00:00Z,81.7
high,0.25,2026-01-08T15:00:00Z,93.4
high,0.25,2026-01-08T16:00:00Z,114.2
high,0.25,2026-01-08T17:00:00Z,136.9
high,0.25,2026-01-08T18:00:00Z,147.1
high,0.25,2026-01-08T19:00:00Z,136.9
high,0.25,2026-01-08T20:00:00Z,114.2
high,0.25,2026-01-08T21:00:00Z,93.4
high,0.25,2026-01-08T22:00:00Z,81.7
high,0.25,2026-01-08T23:00:00Z,77.1
high,0.25,2026-01-09T00:00:00Z,62.9
high,0.25,2026-01-09T01:00:00Z,56.7
high,0.25,2026-01-09T02:00:00Z,51.6
high,0.25,2026-01-09T03:00:00Z,49.8
high,0.25,2026-01-09T04:00:00Z,52.9
high,0.25,2026-01-09T05:00:00Z,62.9
high,0.25,2026-01-09T06:00:00Z,81.7
high,0.25,2026-01-09T07:00:00Z,104.8
high,0.25,2026-01-09T08:00:00Z,117.6
high,0.25,2026-01-09T09:00:00Z,110.6
high,0.25,2026-01-09T10:00:00Z,93.8
high,0.25,2026-01-09T11:00:00Z,81.6
high,0.25,2026-01-09T12:00:00Z,77.1
high,0.25,2026-01-09T13:00:00Z,77.3
high,0.25,2026-01-09T14:00:00Z,81.7
high,0.25,2026-01-09T15:00:00Z,93.4
high,0.25,2026-01-09T16:00:00Z,114.2
high,0.25,2026-01-09T17:00:00Z,136.9
high,0.25,2026-01-09T18:00:00Z,147.1
high,0.25,2026-01-09T19:00:00Z,136.9
high,0.25,2026-01-09T20:00:00Z,114.2
high,0.25,2026-01-09T21:00:00Z,93.4
high,0.25,2026-01-09T22:00:00Z,81.7
high,0.25,2026-01-09T23:00:00Z,77.1
high,0.25,2026-01-10T00:00:00Z,56.4
high,0.25,2026-01-10T01:00:00Z,50.9
high,0.25,2026-01-10T02:00:00Z,46.4
high,0.25,2026-01-10T03:00:00Z,44.8
high,0.25,2026-01-10T04:00:00Z,47.5
high,0.25,2026-01-10T05:00:00Z,56.3
high,0.25,2026-01-10T06:00:00Z,72.8
high,0.25,2026-01-10T07:00:00Z,93.2
high,0.25,2026-01-10T08:00:00Z,104.4
high,0.25,2026-01-10T09:00:00Z,98.3
high,0.25,2026-01-10T10:00:00Z,83.5
high,0.25,2026-01-10T11:00:00Z,72.8
high,0.25,2026-01-10T12:00:00Z,68.8
high,0.25,2026-01-10T13:00:00Z,69.0
high,0.25,2026-01-10T14:00:00Z,72.8
high,0.25,2026-01-10T15:00:00Z,83.2
high,0.25,2026-01-10T16:00:00Z,101.4
high,0.25,2026-01-10T17:00:00Z,121.4
high,0.25,2026-01-10T18:00:00Z,130.4
high,0.25,2026-01-10T19:00:00Z,121.4
high,0.25,2026-01-10T20:00:00Z,101.4
high,0.25,2026-01-10T21:00:00Z,83.2
high,0.25,2026-01-10T22:00:00Z,72.8
high,0.25,2026-01-10T23:00:00Z,68.8
high,0.25,2026-01-11T00:00:00Z,52.0
high,0.25,2026-01-11T01:00:00Z,47.0
high,0.25,2026-01-11T02:00:00Z,42.9
high,0.25,2026-01-11T03:00:00Z,41.4
high,0.25,2026-01-11T04:00:00Z,43.9
high,0.25,2026-01-11T05:00:00Z,51.9
high,0.25,2026-01-11T06:00:00Z,66.9
high,0.25,2026-01-11T07:00:00Z,85.4
high,0.25,2026-01-11T08:00:00Z,95.7
high,0.25,2026-01-11T09:00:00Z,90.1
high,0.25,2026-01-11T10:00:00Z,76.6
high,0.25,2026-01-11T11:00:00Z,66.9
high,0.25,2026-01-11T12:00:00Z,63.3
high,0.25,2026-01-11T13:00:00Z,63.4
high,0.25,2026-01-11T14:00:00Z,66.9
high,0.25,2026-01-11T15:00:00Z,76.3
high,0.25,2026-01-11T16:00:00Z,92.9
high,0.25,2026-01-11T17:00:00Z,111.1
high,0.25,2026-01-11T18:00:00Z,119.3
high,0.25,2026-01-11T19:00:00Z,111.1
high,0.25,2026-01-11T20:00:00Z,92.9
high,0.25,2026-01-11T21:00:00Z,76.3
high,0.25,2026-01-11T22:00:00Z,66.9
high,0.25,2026-01-11T23:00:00Z,63.3
scarcity,0.1,2026-01-05T00:00:00Z,87.6
scarcity,0.1,2026-01-05T01:00:00Z,80.0
scarcity,0.1,2026-01-05T02:00:00Z,73.7
scarcity,0.1,2026-01-05T03:00:00Z,71.4
scarcity,0.1,2026-01-05T04:00:00Z,75.3
scarcity,0.1,2026-01-05T05:00:00Z,87.5
scarcity,0.1,2026-01-05T06:00:00Z,110.6
scarcity,0.1,2026-01-05T07:00:00Z,139.1
scarcity,0.1,2026-01-05T08:00:00Z,154.9
scarcity,0.1,2026-01-05T09:00:00Z,146.2
scarcity,0.1,2026-01-05T10:00:00Z,125.6
scarcity,0.1,2026-01-05T11:00:00Z,110.6
scarcity,0.1,2026-01-05T12:00:00Z,105.1
scarcity,0.1,2026-01-05T13:00:00Z,105.3
scarcity,0.1,2026-01-05T14:00:00Z,110.7
scarcity,0.1,2026-01-05T15:00:00Z,125.1
scarcity,0.1,2026-01-05T16:00:00Z,150.7
scarcity,0.1,2026-01-05T17:00:00Z,178.6
scarcity,0.1,2026-01-05T18:00:00Z,191.2
scarcity,0.1,2026-01-05T19:00:00Z,178.6
scarcity,0.1,2026-01-05T20:00:00Z,150.7
scarcity,0.1,2026-01-05T21:00:00Z,125.1
scarcity,0.1,2026-01-05T22:00:00Z,110.6
scarcity,0.1,2026-01-05T23:00:00Z,105.1
scarcity,0.1,2026-01-06T00:00:00Z,87.6
scarcity,0.1,2026-01-06T01:00:00Z,80.0
scarcity,0.1,2026-01-06T02:00:00Z,73.7
scarcity,0.1,2026-01-06T03:00:00Z,71.4
scarcity,0.1,2026-01-06T04:00:00Z,75.3
scarcity,0.1,2026-01-06T05:00:00Z,87.5
scarcity,0.1,2026-01-06T06:00:00Z,110.6
scarcity,0.1,2026-01-06T07:00:00Z,139.1
scarcity,0.1,2026-01-06T08:00:00Z,154.9
scarcity,0.1,2026-01-06T09:00:00Z,146.2
scarcity,0.1,2026-01-06T10:00:00Z,125.6
scarcity,0.1,2026-01-06T11:00:00Z,110.6
scarcity,0.1,2026-01-06T12:00:00Z,105.1
scarcity,0.1,2026-01-06T13:00:00Z,105.3
scarcity,0.1,2026-01-06T14:00:00Z,110.7
scarcity,0.1,2026-01-06T15:00:00Z,125.1
scarcity,0.1,2026-01-06T16:00:00Z,150.7
scarcity,0.1,2026-01-06T17:00:00Z,178.6
scarcity,0.1,2026-01-06T18:00:00Z,191.2
scarcity,0.1,2026-01-06T19:00:00Z,178.6
scarcity,0.1,2026-01-06T20:00:00Z,150.7
scarcity,0.1,2026-01-06T21:00:00Z,125.1
scarcity,0.1,2026-01-06T22:00:00Z,110.6
scarcity,0.1,2026-01-06T23:00:00Z,105.1
scarcity,0.1,2026-01-07T00:00:00Z,87.6
scarcity,0.1,2026-01-07T01:00:00Z,80.0
scarcity,0.1,2026-01-07T02:00:00Z,73.7
scarcity,0.1,2026-01-07T03:00:00Z,71.4
scarcity,0.1,2026-01-07T04:00:00Z,75.3
scarcity,0.1,2026-01-07T05:00:00Z,87.5
scarcity,0.1,2026-01-07T06:00:00Z,110.6
scarcity,0.1,2026-01-07T07:00:00Z,139.1
scarcity,0.1,2026-01-07T08:00:00Z,154.9
scarcity,0.1,2026-01-07T09:00:00Z,146.2
scarcity,0.1,2026-01-07T10:00:00Z,125.6
scarcity,0.1,2026-01-07T11:00:00Z,110.6
scarcity,0.1,2026-01-07T12:00:00Z,105.1
scarcity,0.1,2026-01-07T13:00:00Z,105.3
scarcity,0.1,2026-01-07T14:00:00Z,110.7
scarcity,0.1,2026-01-07T15:00:00Z,125.1
scarcity,0.1,2026-01-07T16:00:00Z,150.7
scarcity,0.1,2026-01-07T17:00:00Z,380
scarcity,0.1,2026-01-07T18:00:00Z,520
scarcity,0.1,2026-01-07T19:00:00Z,410
scarcity,0.1,2026-01-07T20:00:00Z,150.7
scarcity,0.1,2026-01-07T21:00:00Z,125.1
scarcity,0.1,2026-01-07T22:00:00Z,110.6
scarcity,0.1,2026-01-07T23:00:00Z,105.1
scarcity,0.1,2026-01-08T00:00:00Z,87.6
scarcity,0.1,2026-01-08T01:00:00Z,80.0
scarcity,0.1,2026-01-08T02:00:00Z,73.7
scarcity,0.1,2026-01-08T03:00:00Z,71.4
scarcity,0.1,2026-01-08T04:00:00Z,75.3
scarcity,0.1,2026-01-08T05:00:00Z,87.5
scarcity,0.1,2026-01-08T06:00:00Z,110.6
scarcity,0.1,2026-01-08T07:00:00Z,139.1
scarcity,0.1,2026-01-08T08:00:00Z,154.9
scarcity,0.1,2026-01-08T09:00:00Z,146.2
scarcity,0.1,2026-01-08T10:00:00Z,125.6
scarcity,0.1,2026-01-08T11:00:00Z,110.6
scarcity,0.1,2026-01-08T12:00:00Z,105.1
scarcity,0.1,2026-01-08T13:00:00Z,105.3
scarcity,0.1,2026-01-08T14:00:00Z,110.7
scarcity,0.1,2026-01-08T15:00:00Z,125.1
scarcity,0.1,2026-01-08T16:00:00Z,150.7
scarcity,0.1,2026-01-08T17:00:00Z,178.6
scarcity,0.1,2026-01-08T18:00:00Z,191.2
scarcity,0.1,2026-01-08T19:00:00Z,178.6
scarcity,0.1,2026-01-08T20:00:00Z,150.7
scarcity,0.1,2026-01-08T21:00:00Z,125.1
scarcity,0.1,2026-01-08T22:00:00Z,110.6
scarcity,0.1,2026-01-08T23:00:00Z,105.1
scarcity,0.1,2026-01-09T00:00:00Z,87.6
scarcity,0.1,2026-01-09T01:00:00Z,80.0
scarcity,0.1,2026-01-09T02:00:00Z,73.7
scarcity,0.1,2026-01-09T03:00:00Z,71.4
scarcity,0.1,2026-01-09T04:00:00Z,75.3
scarcity,0.1,2026-01-09T05:00:00Z,87.5
scarcity,0.1,2026-01-09T06:00:00Z,110.6
scarcity,0.1,2026-01-09T07:00:00Z,290
scarcity,0.1,2026-01-09T08:00:00Z,350
scarcity,0.1,2026-01-09T09:00:00Z,146.2
scarcity,0.1,2026-01-09T10:00:00Z,125.6
scarcity,0.1,2026-01-09T11:00:00Z,110.6
scarcity,0.1,2026-01-09T12:00:00Z,105.1
scarcity,0.1,2026-01-09T13:00:00Z,105.3
scarcity,0.1,2026-01-09T14:00:00Z,110.7
scarcity,0.1,2026-01-09T15:00:00Z,125.1
scarcity,0.1,2026-01-09T16:00:00Z,150.7
scarcity,0.1,2026-01-09T17:00:00Z,178.6
scarcity,0.1,2026-01-09T18:00:00Z,480
scarcity,0.1,2026-01-09T19:00:00Z,390
scarcity,0.1,2026-01-09T20:00:00Z,150.7
scarcity,0.1,2026-01-09T21:00:00Z,125.1
scarcity,0.1,2026-01-09T22:00:00Z,110.6
scarcity,0.1,2026-01-09T23:00:00Z,105.1
scarcity,0.1,2026-01-10T00:00:00Z,79.5
scarcity,0.1,2026-01-10T01:00:00Z,72.8
scarcity,0.1,2026-01-10T02:00:00Z,67.2
scarcity,0.1,2026-01-10T03:00:00Z,65.2
scarcity,0.1,2026-01-10T04:00:00Z,68.6
scarcity,0.1,2026-01-10T05:00:00Z,79.4
scarcity,0.1,2026-01-10T06:00:00Z,99.8
scarcity,0.1,2026-01-10T07:00:00Z,124.8
scarcity,0.1,2026-01-10T08:00:00Z,138.7
scarcity,0.1,2026-01-10T09:00:00Z,131.1
scarcity,0.1,2026-01-10T10:00:00Z,112.9
scarcity,0.1,2026-01-10T11:00:00Z,99.8
scarcity,0.1,2026-01-10T12:00:00Z,94.9
scarcity,0.1,2026-01-10T13:00:00Z,95.0
scarcity,0.1,2026-01-10T14:00:00Z,99.8
scarcity,0.1,2026-01-10T15:00:00Z,112.5
scarcity,0.1,2026-01-10T16:00:00Z,135.0
scarcity,0.1,2026-01-10T17:00:00Z,159.6
scarcity,0.1,2026-01-10T18:00:00Z,170.7
scarcity,0.1,2026-01-10T19:00:00Z,159.6
scarcity,0.1,2026-01-10T20:00:00Z,135.0
scarcity,0.1,2026-01-10T21:00:00Z,112.5
scarcity,0.1,2026-01-10T22:00:00Z,99.8
scarcity,0.1,2026-01-10T23:00:00Z,94.9
scarcity,0.1,2026-01-11T00:00:00Z,74.1
scarcity,0.1,2026-01-11T01:00:00Z,68.0
scarcity,0.1,2026-01-11T02:00:00Z,62.9
scarcity,0.1,2026-01-11T03:00:00Z,61.1
scarcity,0.1,2026-01-11T04:00:00Z,64.2
scarcity,0.1,2026-01-11T05:00:00Z,74.0
scarcity,0.1,2026-01-11T06:00:00Z,92.5
scarcity,0.1,2026-01-11T07:00:00Z,115.3
scarcity,0.1,2026-01-11T08:00:00Z,127.9
scarcity,0.1,2026-01-11T09:00:00Z,121.0
scarcity,0.1,2026-01-11T10:00:00Z,104.5
scarcity,0.1,2026-01-11T11:00:00Z,92.5
scarcity,0.1,2026-01-11T12:00:00Z,88.1
scarcity,0.1,2026-01-11T13:00:00Z,88.2
scarcity,0.1,2026-01-11T14:00:00Z,92.5
scarcity,0.1,2026-01-11T15:00:00Z,104.1
scarcity,0.1,2026-01-11T16:00:00Z,124.5
scarcity,0.1,2026-01-11T17:00:00Z,146.9
scarcity,0.1,2026-01-11T18:00:00Z,157.0
scarcity,0.1,2026-01-11T19:00:00Z,146.9
scarcity,0.1,2026-01-11T20:00:00Z,124.5
scarcity,0.1,2026-01-11T21:00:00Z,104.1
scarcity,0.1,2026-01-11T22:00:00Z,92.5
scarcity,0.1,2026-01-11T23:00:00Z,88.0
